Date,BTC,ETH,BNB,XRP,USDT,DOGE,ADA,BCH,LTC,LINK,BTC_rtn,ETH_rtn,BNB_rtn,XRP_rtn,USDT_rtn,DOGE_rtn,ADA_rtn,BCH_rtn,LTC_rtn,LINK_rtn
2020-02-29,8599.508789,219.848511,19.584091,0.231193,1.006368,0.002235,0.047541,308.326233,58.543262,4.108541,-0.008411,-0.030481,0.038677,-0.021596,0.009306,-0.023591,-0.022112,-0.016903,-0.020425,-0.012823
2020-03-01,8562.454102,218.970596,18.963232,0.228846,1.000498,0.002275,0.045932,313.303467,57.956688,3.879533,-0.004309,-0.003993,-0.031702,-0.010152,-0.005833,0.017897,-0.033844,0.016143,-0.01002,-0.055739
2020-03-02,8869.669922,230.569778,19.814064,0.238747,0.995,0.002349,0.048953,336.793274,60.995548,4.215007,0.035879,0.052971,0.044867,0.043265,-0.005495,0.032527,0.065771,0.074975,0.052433,0.086473
2020-03-03,8787.786133,224.47963,19.63719,0.234381,1.002497,0.002499,0.048761,329.238251,61.144478,4.583632,-0.009232,-0.026413,-0.008927,-0.018287,0.007535,0.063857,-0.003922,-0.022432,0.002442,0.087455
2020-03-04,8755.246094,224.517975,19.959188,0.23453,1.000622,0.002398,0.049004,319.250092,60.38242,4.644871,-0.003703,0.000171,0.016397,0.000636,-0.00187,-0.040416,0.004984,-0.030337,-0.012463,0.01336
2020-03-05,9078.762695,229.268188,20.802031,0.239582,1.002522,0.002506,0.051057,337.244812,62.04546,4.721254,0.036951,0.021157,0.042228,0.021541,0.001899,0.045037,0.041895,0.056366,0.027542,0.016445
2020-03-06,9122.545898,243.525299,21.288389,0.244088,0.99843,0.002496,0.051448,348.893494,63.0256,4.678498,0.004823,0.062185,0.02338,0.018808,-0.004082,-0.00399,0.007658,0.034541,0.015797,-0.009056
2020-03-07,8909.954102,237.853088,20.179567,0.237071,1.000182,0.002405,0.048945,330.806122,60.54631,4.344593,-0.023304,-0.023292,-0.052086,-0.028748,0.001755,-0.036458,-0.048651,-0.051842,-0.039338,-0.07137
2020-03-08,8108.116211,200.689056,16.974066,0.206904,1.009775,0.002187,0.043291,276.199799,51.7286,4.089671,-0.089993,-0.156248,-0.158849,-0.127249,0.009591,-0.090645,-0.115517,-0.16507,-0.145636,-0.058676
2020-03-09,7923.644531,201.986328,16.570744,0.209181,0.999048,0.002214,0.041482,273.207123,50.168148,4.063915,-0.022751,0.006464,-0.023761,0.011005,-0.010623,0.012346,-0.041787,-0.010835,-0.030166,-0.006298
2020-03-10,7909.729492,200.767242,16.875654,0.212235,1.001721,0.002207,0.041495,271.71524,50.25639,4.084932,-0.001756,-0.006035,0.018401,0.0146,0.002676,-0.003162,0.000313,-0.005461,0.001759,0.005172
2020-03-11,7911.430176,194.86853,16.524834,0.208096,0.998806,0.002184,0.039649,266.855469,48.463783,3.817517,0.000215,-0.029381,-0.020789,-0.019502,-0.00291,-0.010421,-0.044487,-0.017886,-0.035669,-0.065464
2020-03-12,4970.788086,112.347122,9.600166,0.139635,1.053585,0.001537,0.023961,152.224991,30.930883,2.064779,-0.371695,-0.423472,-0.419046,-0.328988,0.054845,-0.296245,-0.395672,-0.42956,-0.361773,-0.45913
2020-03-13,5563.707031,133.201813,10.833057,0.159352,0.999629,0.001738,0.028437,176.49472,37.437954,2.421135,0.119281,0.185627,0.128424,0.141204,-0.051212,0.130774,0.186804,0.159433,0.210375,0.172588
2020-03-14,5200.366211,123.306023,10.140449,0.147292,1.001621,0.001666,0.026009,167.584717,34.396587,2.143518,-0.065306,-0.074292,-0.063935,-0.075682,0.001993,-0.041427,-0.085382,-0.050483,-0.081238,-0.114664
2020-03-15,5392.314941,125.214302,10.436018,0.153902,1.001987,0.001685,0.02712,178.311279,36.437092,2.109211,0.036911,0.015476,0.029148,0.044877,0.000365,0.011405,0.042716,0.064007,0.059323,-0.016005
2020-03-16,5014.47998,110.605873,9.38605,0.141063,0.997004,0.001587,0.024121,170.736649,32.876217,1.779877,-0.070069,-0.116667,-0.10061,-0.083423,-0.004973,-0.05816,-0.110583,-0.04248,-0.097727,-0.156141
2020-03-17,5225.629395,113.942749,10.077175,0.144524,0.976145,0.001587,0.025243,180.326385,33.563869,1.842805,0.042108,0.030169,0.073633,0.024535,-0.020922,0.0,0.046515,0.056167,0.020916,0.035355
2020-03-18,5238.438477,114.84227,10.119137,0.1431,0.974248,0.001566,0.025336,179.092331,33.684177,1.8877,0.002451,0.007894,0.004164,-0.009853,-0.001943,-0.013232,0.003684,-0.006843,0.003584,0.024362
2020-03-19,6191.192871,136.593857,12.27964,0.165037,1.003193,0.001773,0.030451,221.268555,39.073765,2.246666,0.181878,0.189404,0.213507,0.153298,0.02971,0.132184,0.201887,0.2355,0.160004,0.190161
2020-03-20,6198.77832,132.737167,11.875867,0.156868,0.997556,0.001773,0.029368,214.424942,38.131954,2.2479,0.001225,-0.028235,-0.032882,-0.049498,-0.005619,0.0,-0.035565,-0.030929,-0.024103,0.000549
2020-03-21,6185.066406,132.81871,12.057991,0.158179,1.00095,0.001785,0.029414,219.367508,38.342327,2.271615,-0.002212,0.000614,0.015336,0.008357,0.003402,0.006768,0.001566,0.02305,0.005517,0.01055
2020-03-22,5830.254883,123.321152,11.158228,0.150214,0.999032,0.001731,0.027089,203.672287,35.628056,1.988865,-0.057366,-0.071508,-0.07462,-0.050354,-0.001916,-0.030252,-0.079044,-0.071548,-0.07079,-0.124471
2020-03-23,6416.314941,134.911606,12.117715,0.157419,0.996812,0.001805,0.029082,219.330475,38.765766,2.237793,0.10052,0.093986,0.085989,0.047965,-0.002222,0.04275,0.073572,0.076879,0.088069,0.125161
2020-03-24,6734.803711,138.761444,12.40122,0.162255,1.000473,0.001851,0.030163,227.246094,40.490646,2.307897,0.049637,0.028536,0.023396,0.030721,0.003673,0.025485,0.037171,0.03609,0.044495,0.031327
2020-03-25,6681.062988,136.195892,12.3243,0.161633,0.998594,0.001834,0.029438,220.440353,39.151222,2.259675,-0.00798,-0.018489,-0.006203,-0.003833,-0.001878,-0.009184,-0.024036,-0.029949,-0.03308,-0.020894
2020-03-26,6716.44043,138.361557,13.217611,0.175019,0.998483,0.001842,0.030727,226.82312,40.160599,2.295138,0.005295,0.015901,0.072484,0.082817,-0.000111,0.004362,0.043787,0.028955,0.025781,0.015694
2020-03-27,6469.79834,133.937943,12.523257,0.176195,1.013318,0.001807,0.029301,217.583344,38.918476,2.174971,-0.036722,-0.031971,-0.052532,0.006719,0.014857,-0.019001,-0.046409,-0.040736,-0.030929,-0.052357
2020-03-28,6242.193848,130.986496,12.193113,0.175783,0.999704,0.001778,0.029771,214.22467,38.873756,2.136711,-0.03518,-0.022036,-0.026362,-0.002338,-0.013435,-0.016049,0.01604,-0.015436,-0.001149,-0.017591
2020-03-29,5922.042969,125.583733,11.441221,0.163829,1.001963,0.001723,0.028249,206.463501,37.332542,2.025168,-0.051288,-0.041247,-0.061665,-0.068004,0.00226,-0.030934,-0.051124,-0.036229,-0.039647,-0.052203
2020-03-29,6429.841797,132.904541,12.286843,0.172171,1.006534,0.001831,0.029873,221.538101,39.13829,2.15332,0.085747,0.058294,0.07391,0.050919,0.004562,0.062681,0.057489,0.073013,0.048369,0.06328
2020-03-30,6438.644531,133.593567,12.581606,0.174563,1.003027,0.001811,0.030553,219.627594,39.299103,2.270344,0.001369,0.005184,0.02399,0.013893,-0.003484,-0.010923,0.022763,-0.008624,0.004109,0.054346
2020-03-31,6606.776367,135.634552,12.741603,0.175323,1.004746,0.001867,0.030855,224.02095,39.380814,2.27826,0.026113,0.015278,0.012717,0.004354,0.001714,0.030922,0.009884,0.020004,0.002079,0.003487
2020-04-01,6793.624512,142.029144,13.066639,0.17864,1.000717,0.001882,0.031984,232.652786,39.874168,2.301709,0.028281,0.047146,0.02551,0.018919,-0.00401,0.008034,0.036591,0.038531,0.012528,0.010292
2020-04-02,6733.387207,142.091309,13.373008,0.179467,1.001712,0.001853,0.032295,235.813339,40.359135,2.305067,-0.008867,0.000438,0.023447,0.004629,0.000994,-0.015409,0.009724,0.013585,0.012162,0.001459
2020-04-03,6867.527344,145.219391,13.824528,0.181732,1.004113,0.00188,0.032505,238.819336,40.675556,2.326213,0.019922,0.022015,0.033764,0.012621,0.002397,0.014571,0.006503,0.012747,0.00784,0.009174
2020-04-04,6791.129395,143.546646,13.734116,0.179406,1.00285,0.001865,0.032003,231.997986,40.670139,2.277325,-0.011125,-0.011519,-0.00654,-0.012799,-0.001258,-0.007979,-0.015444,-0.028563,-0.000133,-0.021016
2020-04-05,7271.78125,169.13588,15.084521,0.195506,0.992833,0.00198,0.035616,255.91951,44.391121,2.513414,0.070776,0.178264,0.098325,0.089741,-0.009989,0.061662,0.112896,0.103111,0.091492,0.103669
2020-04-06,7176.414551,165.101944,14.681547,0.192093,0.998629,0.001997,0.035137,252.057327,44.667931,2.717985,-0.013115,-0.02385,-0.026714,-0.017457,0.005838,0.008586,-0.013449,-0.015091,0.006236,0.081392
2020-04-07,7334.098633,172.641739,15.056076,0.200869,0.999124,0.002012,0.036314,266.239716,46.319859,3.139041,0.021973,0.045668,0.02551,0.045686,0.000496,0.007511,0.033497,0.056267,0.036982,0.154915
2020-04-08,7302.089355,170.807144,15.062604,0.198257,1.003465,0.002021,0.036198,257.481598,46.384979,3.321694,-0.004364,-0.010627,0.000434,-0.013003,0.004345,0.004473,-0.003194,-0.032896,0.001406,0.058188
2020-04-09,6865.493164,158.412445,13.737724,0.187464,1.000793,0.001968,0.033215,233.09082,42.269814,3.2171,-0.059791,-0.072565,-0.087958,-0.054439,-0.002663,-0.026225,-0.082408,-0.094728,-0.088718,-0.031488
2020-04-10,6859.083008,158.216019,13.804288,0.188063,0.998116,0.00199,0.033354,232.053436,42.319099,3.282313,-0.000934,-0.00124,0.004845,0.003195,-0.002675,0.011179,0.004185,-0.004451,0.001166,0.020271
2020-04-11,6971.091797,161.142426,14.375111,0.190135,1.008169,0.00199,0.033806,235.791962,42.450287,3.462612,0.01633,0.018496,0.041351,0.011018,0.010072,0.0,0.013552,0.016111,0.0031,0.05493
2020-04-12,6845.037598,156.279556,15.034427,0.187732,1.000327,0.001959,0.033107,223.851898,41.204342,3.369805,-0.018082,-0.030177,0.045865,-0.012638,-0.007779,-0.015578,-0.020677,-0.050638,-0.029351,-0.026803
2020-04-13,6842.427734,157.59639,15.525076,0.185335,0.996806,0.001964,0.032974,221.970337,41.053841,3.236892,-0.000381,0.008426,0.032635,-0.012768,-0.00352,0.002552,-0.004017,-0.008405,-0.003653,-0.039442
2020-04-14,6642.109863,153.286896,14.593927,0.18127,0.999529,0.00194,0.031863,215.506866,39.589069,3.129015,-0.029276,-0.027345,-0.059977,-0.021933,0.002732,-0.01222,-0.033693,-0.029119,-0.035679,-0.033327
2020-04-15,7116.804199,172.157379,15.70273,0.190104,1.002719,0.002028,0.034408,235.592773,42.689018,3.468648,0.071467,0.123106,0.075977,0.048734,0.003192,0.045361,0.079873,0.093203,0.078303,0.108543
2020-04-17,7257.665039,186.914001,16.593172,0.194925,1.000777,0.002061,0.036553,243.078995,44.362896,3.783459,0.019793,0.085716,0.056706,0.02536,-0.001937,0.016272,0.06234,0.031776,0.039211,0.090759
2020-04-18,7189.424805,181.61496,16.139933,0.190859,1.007704,0.002058,0.035816,233.588791,42.63475,3.637568,-0.009403,-0.02835,-0.027315,-0.020859,0.006922,-0.001456,-0.020163,-0.039042,-0.038955,-0.03856
2020-04-19,6881.958496,172.297165,15.085403,0.18349,1.004804,0.001982,0.034177,221.568283,40.828384,3.458327,-0.042766,-0.051305,-0.065337,-0.03861,-0.002878,-0.036929,-0.045762,-0.05146,-0.042368,-0.049275
2020-04-20,6880.323242,172.737701,15.205772,0.184328,1.006456,0.001971,0.0347,221.747437,41.040142,3.476279,-0.000238,0.002557,0.007979,0.004567,0.001644,-0.00555,0.015303,0.000809,0.005187,0.005191
2020-04-21,7117.20752,182.599579,15.69316,0.18797,1.000911,0.002011,0.036559,233.29985,41.887413,3.678815,0.034429,0.057092,0.032053,0.019758,-0.005509,0.020294,0.053574,0.052097,0.020645,0.058262
2020-04-22,7429.724609,185.028671,16.006208,0.191711,0.997692,0.002047,0.040605,236.595947,42.937214,3.72501,0.04391,0.013303,0.019948,0.019902,-0.003216,0.017902,0.11067,0.014128,0.025062,0.012557
2020-04-23,7550.900879,189.236938,16.016418,0.193665,1.007932,0.002103,0.041868,239.768692,44.810452,3.804795,0.01631,0.022744,0.000638,0.010192,0.010264,0.027357,0.031105,0.01341,0.043627,0.021419
2020-04-24,7569.936035,195.515305,16.305418,0.195054,1.00468,0.002142,0.042408,239.717865,44.714909,3.803088,0.002521,0.033177,0.018044,0.007172,-0.003226,0.018545,0.012898,-0.000212,-0.002132,-0.000449
2020-04-25,7679.867188,197.317535,16.383768,0.196805,1.000312,0.002409,0.045879,246.265579,44.689087,3.716778,0.014522,0.009218,0.004805,0.008977,-0.004348,0.12465,0.081848,0.027314,-0.000577,-0.022695
2020-04-26,7795.601074,197.224716,16.463215,0.197978,1.004091,0.002355,0.046601,243.271652,44.710064,3.641899,0.01507,-0.00047,0.004849,0.00596,0.003778,-0.022416,0.015737,-0.012157,0.000469,-0.020146
2020-04-27,7807.058594,198.41539,16.444286,0.215484,1.007822,0.002339,0.047195,243.700989,46.028702,3.675325,0.00147,0.006037,-0.00115,0.088424,0.003716,-0.006794,0.012746,0.001765,0.029493,0.009178
2020-04-28,8801.038086,216.968231,17.493774,0.227432,1.008123,0.002517,0.051695,257.492432,49.181301,3.906069,0.127318,0.093505,0.063821,0.055447,0.000299,0.076101,0.095349,0.056592,0.068492,0.062782
2020-04-29,8658.553711,207.602051,17.033976,0.212761,1.005112,0.002443,0.047846,249.842957,46.71402,3.720477,-0.016189,-0.043168,-0.026284,-0.064507,-0.002987,-0.0294,-0.074456,-0.029708,-0.050167,-0.047514
2020-04-30,8864.766602,214.219101,17.564993,0.219248,1.008137,0.002494,0.05126,257.228241,47.791702,3.783184,0.023816,0.031874,0.031174,0.03049,0.00301,0.020876,0.071354,0.02956,0.02307,0.016855
2020-05-01,8988.59668,215.325378,17.584904,0.223914,1.003478,0.002549,0.051014,261.978973,49.458046,3.822183,0.013969,0.005164,0.001134,0.021282,-0.004621,0.022053,-0.004799,0.018469,0.034867,0.010308
2020-05-02,8897.46875,210.933151,17.126299,0.219414,1.003508,0.00251,0.048929,252.544479,48.267159,3.722169,-0.010138,-0.020398,-0.026079,-0.020097,3e-05,-0.0153,-0.040871,-0.036012,-0.024079,-0.026167
2020-05-03,8912.654297,208.174011,17.100756,0.218963,1.006109,0.002481,0.049664,245.469772,47.473492,3.7679,0.001707,-0.013081,-0.001491,-0.002055,0.002592,-0.011554,0.015022,-0.028014,-0.016443,0.012286
2020-05-04,9003.070312,206.774399,16.919775,0.216463,1.000856,0.002484,0.049358,244.592316,46.787258,3.687693,0.010145,-0.006723,-0.010583,-0.011417,-0.005221,0.001209,-0.006161,-0.003575,-0.014455,-0.021287
2020-05-05,9268.761719,204.055786,16.657045,0.21521,1.017931,0.002529,0.049767,245.816116,45.942867,3.636458,0.029511,-0.013148,-0.015528,-0.005788,0.01706,0.018116,0.008286,0.005003,-0.018047,-0.013894
2020-05-06,9951.518555,212.289413,17.013199,0.218917,1.002895,0.002664,0.051106,252.661285,47.330116,3.754018,0.073662,0.04035,0.021382,0.017225,-0.014771,0.053381,0.026905,0.027847,0.030195,0.032328
2020-05-07,9842.666016,212.991577,17.241476,0.219827,1.003764,0.002625,0.052303,261.440796,47.882217,3.822109,-0.010938,0.003308,0.013418,0.004157,0.000867,-0.01464,0.023422,0.034748,0.011665,0.018138
2020-05-08,9593.896484,211.600128,16.935961,0.216902,1.004818,0.002613,0.051736,266.137299,47.274185,4.040321,-0.025275,-0.006533,-0.01772,-0.013306,0.00105,-0.004571,-0.010841,0.017964,-0.012698,0.057092
2020-05-09,8756.430664,188.599564,15.295669,0.198176,1.001055,0.002459,0.047677,232.797882,42.367626,3.761325,-0.087292,-0.108698,-0.096853,-0.086334,-0.003745,-0.058936,-0.078456,-0.125271,-0.103789,-0.069053
2020-05-10,8601.795898,185.912842,15.097545,0.194064,0.998364,0.002413,0.048108,234.95459,41.699963,3.585065,-0.01766,-0.014246,-0.012953,-0.020749,-0.002688,-0.018707,0.00904,0.009264,-0.015759,-0.046861
2020-05-11,8804.477539,189.3125,15.741054,0.197637,1.000735,0.002463,0.050421,233.119675,42.111881,3.692374,0.023563,0.018286,0.042623,0.018411,0.002375,0.020721,0.048079,-0.00781,0.009878,0.029932
2020-05-12,9269.987305,199.193283,16.138878,0.20148,1.000232,0.002521,0.051472,239.160126,43.13456,3.760424,0.052872,0.052193,0.025273,0.019445,-0.000503,0.023549,0.020845,0.025911,0.024285,0.01843
2020-05-13,9733.72168,202.949097,16.3578,0.203129,0.99886,0.002574,0.05089,241.856796,43.945335,3.799387,0.050025,0.018855,0.013565,0.008184,-0.001372,0.021023,-0.011307,0.011276,0.018796,0.010361
2020-05-14,9328.197266,195.622665,15.754374,0.198911,1.003972,0.002506,0.050463,235.513962,42.833981,3.674653,-0.041662,-0.0361,-0.036889,-0.020765,0.005118,-0.026418,-0.008391,-0.026226,-0.025289,-0.03283
2020-05-15,9377.013672,200.677124,16.051781,0.200032,1.000194,0.002513,0.050932,236.646011,43.212898,3.760095,0.005233,0.025838,0.018878,0.005636,-0.003763,0.002793,0.009294,0.004807,0.008846,0.023252
2020-05-16,9670.739258,207.158691,16.314646,0.201255,1.00159,0.002538,0.051343,241.192062,43.640835,3.784329,0.031324,0.032298,0.016376,0.006114,0.001396,0.009948,0.00807,0.01921,0.009903,0.006445
2020-05-17,9726.575195,214.525055,16.636265,0.205176,1.001351,0.002543,0.054252,247.825302,45.201073,3.885346,0.005774,0.035559,0.019714,0.019483,-0.000239,0.00197,0.056658,0.027502,0.035752,0.026694
2020-05-18,9729.038086,213.451111,17.154663,0.204028,0.996019,0.002538,0.056449,245.932434,45.383614,3.922476,0.000253,-0.005006,0.031161,-0.005595,-0.005325,-0.001966,0.040496,-0.007638,0.004038,0.009556
2020-05-19,9522.981445,210.096741,16.888025,0.201707,0.998948,0.002508,0.056875,239.522751,44.172127,4.071049,-0.02118,-0.015715,-0.015543,-0.011376,0.002941,-0.01182,0.007547,-0.026063,-0.026694,0.037877
2020-05-20,9081.761719,199.883606,16.122381,0.195509,1.002001,0.002485,0.052246,228.395905,42.742702,3.847751,-0.046332,-0.048612,-0.045337,-0.030728,0.003056,-0.009171,-0.081389,-0.046454,-0.03236,-0.05485
2020-05-21,9182.577148,207.169189,16.639593,0.200343,1.002287,0.002533,0.055833,234.503189,44.207581,4.070282,0.011101,0.036449,0.03208,0.024725,0.000285,0.019316,0.068656,0.02674,0.034272,0.057834
2020-05-22,9209.287109,208.694397,16.588194,0.198856,1.005538,0.002544,0.055322,234.977356,44.033119,3.955061,0.002909,0.007362,-0.003089,-0.007422,0.003244,0.004343,-0.009152,0.002022,-0.003946,-0.028308
2020-05-23,8790.368164,202.370346,16.083439,0.195431,1.001089,0.002458,0.052641,224.832199,42.448895,3.836322,-0.045489,-0.030303,-0.030429,-0.017224,-0.004425,-0.033805,-0.048462,-0.043175,-0.035978,-0.030022
2020-05-24,8906.93457,205.319748,16.400908,0.197327,1.003199,0.00254,0.054011,230.563828,42.946129,3.869933,0.013261,0.014574,0.019739,0.009702,0.002108,0.03336,0.026025,0.025493,0.011714,0.008761
2020-05-25,8835.052734,201.902313,16.212547,0.193975,0.998008,0.002486,0.05343,227.220871,42.432056,3.836277,-0.00807,-0.016644,-0.011485,-0.016987,-0.005174,-0.02126,-0.010757,-0.014499,-0.01197,-0.008697
2020-05-26,9181.017578,208.863434,16.493284,0.197857,1.004554,0.00251,0.055183,233.52095,43.861431,3.857703,0.039158,0.034478,0.017316,0.020013,0.006559,0.009654,0.032809,0.027727,0.033686,0.005585
2020-05-27,9525.750977,219.840424,17.05934,0.200595,1.001153,0.002524,0.064559,239.407532,44.758698,4.025351,0.037548,0.052556,0.03432,0.013838,-0.003386,0.005578,0.169907,0.025208,0.020457,0.043458
2020-05-28,9439.124023,220.675125,17.04163,0.198348,1.003355,0.002532,0.06466,238.148346,44.652466,3.986594,-0.009094,0.003797,-0.001038,-0.011202,0.002199,0.00317,0.001564,-0.00526,-0.002373,-0.009628
2020-05-29,9700.414062,242.345596,17.743418,0.20622,1.000403,0.002615,0.076958,251.29953,47.538631,4.168449,0.027682,0.098201,0.041181,0.039688,-0.002942,0.03278,0.190195,0.055223,0.064636,0.045617
2020-05-30,9461.058594,230.975708,17.040472,0.202906,0.998033,0.002555,0.074352,239.877029,45.591885,4.129938,-0.024675,-0.046916,-0.039617,-0.01607,-0.002369,-0.022945,-0.033863,-0.045454,-0.040951,-0.009239
2020-05-31,10167.268555,246.99176,17.914942,0.210249,1.001121,0.002647,0.081168,255.352188,48.125233,4.380642,0.074644,0.069341,0.051317,0.036189,0.003094,0.036008,0.091672,0.064513,0.055566,0.060704
2020-06-01,9529.803711,237.219055,17.239304,0.202764,0.997524,0.002561,0.078456,249.053223,45.923515,4.386834,-0.062698,-0.039567,-0.037714,-0.035601,-0.003593,-0.03249,-0.033412,-0.024668,-0.04575,0.001414
2020-06-02,9656.717773,244.179321,17.545404,0.203663,1.000006,0.002583,0.085439,252.063614,47.172894,4.490729,0.013318,0.029341,0.017756,0.004434,0.002488,0.00859,0.089005,0.012087,0.027206,0.023683
2020-06-03,9800.636719,244.426392,17.565874,0.204982,1.002509,0.002631,0.089,256.684814,47.637596,4.43302,0.014904,0.001012,0.001167,0.006476,0.002503,0.018583,0.041679,0.018333,0.009851,-0.012851
2020-06-04,9665.533203,241.221985,17.688786,0.204092,1.003026,0.002596,0.085442,256.755402,47.053146,4.377437,-0.013785,-0.01311,0.006997,-0.004342,0.000516,-0.013303,-0.039978,0.000275,-0.012269,-0.012538
2020-06-05,9653.679688,241.93132,17.535934,0.203142,0.999303,0.002587,0.086026,253.270157,46.731956,4.342623,-0.001226,0.002941,-0.008641,-0.004655,-0.003712,-0.003467,0.006835,-0.013574,-0.006826,-0.007953
2020-06-06,9758.852539,245.167252,17.447035,0.203449,1.003014,0.002606,0.086654,254.335144,46.668003,4.349933,0.010895,0.013375,-0.00507,0.001511,0.003714,0.007344,0.0073,0.004205,-0.001369,0.001683
2020-06-07,9771.489258,246.309906,17.39303,0.203771,1.002137,0.002584,0.08643,255.118301,46.473972,4.45783,0.001295,0.004661,-0.003095,0.001583,-0.000874,-0.008442,-0.002585,0.003079,-0.004158,0.024804
2020-06-08,9795.700195,244.911453,17.435377,0.202013,1.003469,0.002569,0.083407,255.304413,46.069412,4.450149,0.002478,-0.005678,0.002435,-0.008627,0.001329,-0.005805,-0.034976,0.00073,-0.008705,-0.001723
2020-06-09,9870.094727,247.444946,17.410467,0.202938,1.001436,0.002584,0.083531,257.252594,46.679977,4.420301,0.007595,0.010345,-0.001429,0.004579,-0.002026,0.005839,0.001487,0.007631,0.013253,-0.006707
2020-06-10,9321.78125,231.702667,16.308926,0.19018,1.000601,0.002452,0.07536,236.437286,43.514709,3.971212,-0.055553,-0.063619,-0.063269,-0.062866,-0.000834,-0.051084,-0.09782,-0.080914,-0.067808,-0.101597
2020-06-11,9480.84375,237.49321,16.66914,0.193943,1.003115,0.00252,0.079554,242.238785,44.828053,4.090942,0.017064,0.024991,0.022087,0.019786,0.002512,0.027732,0.055653,0.024537,0.030182,0.030149
2020-06-12,9475.277344,238.908844,16.823734,0.193106,1.002078,0.002533,0.079028,241.161163,45.094559,4.114653,-0.000587,0.005961,0.009274,-0.004316,-0.001034,0.005159,-0.006612,-0.004449,0.005945,0.005796
2020-06-13,9386.788086,234.1147,16.656242,0.191617,1.005447,0.002511,0.076748,238.761963,44.084526,3.955013,-0.009339,-0.020067,-0.009956,-0.007711,0.003362,-0.008685,-0.028851,-0.009949,-0.022398,-0.038798
2020-06-14,9450.702148,229.928909,16.384802,0.193074,1.002178,0.002479,0.078387,236.271774,43.914295,3.933903,0.006809,-0.017879,-0.016297,0.007604,-0.003251,-0.012744,0.021356,-0.01043,-0.003861,-0.005338
2020-06-15,9538.024414,234.416168,16.421957,0.191307,1.000333,0.002487,0.079073,237.528763,43.877258,4.048714,0.00924,0.019516,0.002268,-0.009152,-0.001841,0.003227,0.008751,0.00532,-0.000843,0.029185
2020-06-16,9480.254883,233.028275,16.402542,0.193443,1.000372,0.002485,0.083445,240.453629,44.032356,4.163669,-0.006057,-0.005921,-0.001182,0.011165,3.9e-05,-0.000804,0.055291,0.012314,0.003535,0.028393
2020-06-17,9411.84082,232.101166,16.20859,0.190957,1.002018,0.002472,0.082174,236.962372,43.560131,4.16898,-0.007216,-0.003979,-0.011825,-0.012851,0.001645,-0.005231,-0.015232,-0.014519,-0.010725,0.001276
2020-06-18,9288.018555,227.13829,15.907086,0.18679,0.993829,0.002435,0.079603,232.331207,42.679832,4.079962,-0.013156,-0.021382,-0.018601,-0.021822,-0.008172,-0.014968,-0.031287,-0.019544,-0.020209,-0.021353
2020-06-19,9332.34082,229.274261,16.04756,0.1885,0.998884,0.002447,0.079339,231.904541,43.346813,4.17077,0.004772,0.009404,0.008831,0.009155,0.005086,0.004928,-0.003317,-0.001836,0.015628,0.022257
2020-06-20,9303.629883,228.989822,16.001226,0.18561,1.001363,0.002447,0.078475,231.286697,43.087444,4.18915,-0.003076,-0.001241,-0.002887,-0.015332,0.002482,0.0,-0.01089,-0.002664,-0.005984,0.004407
2020-06-21,9648.717773,242.533188,16.475288,0.189272,0.997925,0.002474,0.08361,239.789688,44.188004,4.467934,0.037092,0.059144,0.029627,0.01973,-0.003433,0.011034,0.065435,0.036764,0.025542,0.066549
2020-06-22,9629.658203,244.142151,16.422567,0.18868,1.003038,0.002484,0.08295,240.808456,44.179279,4.806252,-0.001975,0.006634,-0.0032,-0.003128,0.005124,0.004042,-0.007894,0.004249,-0.000197,0.075721
2020-06-23,9313.610352,235.772461,16.026758,0.184272,1.000303,0.00243,0.082583,233.155792,42.843826,4.719017,-0.03282,-0.034282,-0.024102,-0.023362,-0.002727,-0.021739,-0.004424,-0.031779,-0.030228,-0.01815
2020-06-24,9264.813477,232.944489,15.922709,0.18357,1.000102,0.002417,0.081691,232.41362,42.56353,4.814206,-0.005239,-0.011994,-0.006492,-0.00381,-0.000201,-0.00535,-0.010801,-0.003183,-0.006542,0.020171
2020-06-25,9162.917969,229.668045,15.749224,0.182671,0.998956,0.002359,0.080561,230.107697,43.320786,4.680805,-0.010998,-0.014065,-0.010895,-0.004897,-0.001146,-0.023997,-0.013833,-0.009922,0.017791,-0.02771
2020-06-26,9045.390625,222.959793,15.185254,0.176851,1.004031,0.002313,0.077679,218.40892,41.555561,4.426552,-0.012826,-0.029208,-0.035809,-0.031861,0.00508,-0.0195,-0.035774,-0.05084,-0.040748,-0.054318
2020-06-27,9143.582031,225.347168,15.420089,0.177692,1.002515,0.002326,0.080392,222.712219,41.408268,4.563483,0.010855,0.010708,0.015465,0.004755,-0.00151,0.00562,0.034926,0.019703,-0.003544,0.030934
2020-06-28,9190.854492,228.19487,15.505232,0.177959,1.001984,0.002313,0.08387,225.197021,41.851032,4.61793,0.00517,0.012637,0.005522,0.001503,-0.00053,-0.005589,0.043263,0.011157,0.010693,0.011931
2020-06-29,9137.993164,226.315002,15.413582,0.17587,0.999904,0.00232,0.083116,221.991684,41.467793,4.569189,-0.005752,-0.008238,-0.005911,-0.011739,-0.002076,0.003026,-0.00899,-0.014233,-0.009157,-0.010555
2020-06-30,9228.325195,231.113419,15.82946,0.176976,1.001561,0.002354,0.095954,223.686432,41.699245,4.698256,0.009885,0.021202,0.026981,0.006289,0.001657,0.014655,0.154459,0.007634,0.005582,0.028247
